category,rating,label,clean_text
Books,5.0,1,fan neil gaiman missed one saw facebook post talking like hooked started reading rabbit hole closed fast absolutely brilliant otherworld visit day could not put
Books,5.0,1,fascinating story purchased book planned see musical hamilton came chicago wanted know founding father one founding father not elected president not slave life amazing book well written
Books,5.0,1,delightful story part series feeling read researched book put title order thrilled found another author writes endearing tale would put right patrick taylor irish country doctor book
Books,5.0,1,bought novel book club yet read absolutely adore binding purchase hard back like must buy hard back collection library know buying penguine classic well beautiful
Books,5.0,1,barbara stanny offer important education not included curriculum academy finishing school advises identifying overcoming message child self absorbed money well recognizing way limit potential create realize goal buying reading book great investment oneself
Books,3.0,1,fit purpose needed textbook class bought filled lot good information needed quiz lot interesting information end day textbook necessity student taking class book required eh go
Books,5.0,1,stumbled book author looking another book feel lucky kept interested end enjoyed character pretty earth people making story believable work fiction enjoy good read mysterydetective story interesting medical realism thrown love book
Books,5.0,1,book haunt truth stranger fiction outstanding chronology event fill horrific chapter mistreatment american indian u army brutality indian gory extinguishing culture author hit park book belongs american history book shelf
Books,5.0,0,read entire book interesting read story start one two girl kary attacked mysterious figure kidnapper described devil kary father priest kidnapper also priest
Books,5.0,0,good science fiction novel character well developed believable plot well plotted story well told character well developed plot well written look forward next book series great series young old
Books,4.0,0,new addition henry viii family interesting story start henry young man introduced girl named lady torey sister wife loyal friend henry lady torey long history
Books,5.0,0,fantastic book enjoyed reading character well developed believable writing good story liked character seemed great rapport able stay touch main character wish series love good
Books,5.0,0,douglas adam examines human foible ethic pursuit justice introduces new character aspiring lawyer handsome beautiful man world take reader journey discovery reflection love book full love
Books,5.0,0,definitely met expectation absolutely loved love book strong female lead interesting plot character interesting plot strong highly recommend book would recommend agesit good book
Books,3.0,0,fun part real surprise overall enjoyed little much want read book light easy read book perfect read looking good adventure no suspense
Books,5.0,0,disappointed book character real many clichs plot predictable writing predictablei enjoyed book interesting story two individual different perspective author bit
Books,4.0,0,enjoyed long due time character well developed believable writing ok lot intrigue writing good story interesting well told would definitely recommend anyone highly recommend
Books,5.0,0,book loosely based academic work lot work onetoone conversation liked book not first time read hard get fun great series young people
Books,5.0,0,not usually buy book feel read lot book author lot success great book read look yearsi read book niece husband
Books,5.0,1,best romance ever pale comparison outlander book follow clear diana gabaldon research book rich historical detail much first series basically practice see write novel
Books,5.0,1,oh god still like happen asked boyfriend telling replied yeah happened cause not stop cry lol not get together freaking loved book aloud would use unkind word molly lucky love lol
Books,4.0,1,obviously not fail novel like would prefer da vinci code inferno good one maybe ending predictable generation side story not two revealing yo want good time reading well written story go
Books,4.0,1,talking dragon attitude interest enjoy book got hooked character temeraire dragon intelligent concerned condition dragon live writing not always best liked enough buy book read
Books,5.0,1,arrived great condition quicker expected live new zealand exactly expected book quote spiritual world leader use inspiration day whenever wish size book excellent small mean carry handbag
Books,5.0,1,great book one greatest inventor time especially electrical field inventor ac motor started industrial revolution way unit electromagnetic flux bares name tesla inventor name used unit electrical field highly recommended
Books,5.0,1,good story okie andor familiar okc enjoy able recognize area landmark even not okie enjoy book berney examines several character reaction incident similar actual event occurred okc past long faraway gone
Books,4.0,1,enjoyed reading book historical event interesting no idea mary todd lincoln pretty much penniless president abraham lincoln assassinated leave white house would recommend reading book one interested civil war era presidency abraham lincoln
Books,5.0,1,loved book great story strength good main character mostly loved truth orphan train story also genealogy research blew away many family story lost found great book read ending time irish youwill love even
Books,2.0,1,author eager tell story properly tell story reason bought book even start first chapter book tell story happened men skip every chapter author tell story writing book
Books,5.0,1,seems love anything evanovich seriously enjoyed book rich characterization could holly would love meet logan not love star baseball player lovely conniving wife add lot fun hurt feeling bunch drama good read
Books,4.0,0,amazing story could not put wanted go sleep not want put writing great beautiful wanted read iti really enjoyed book love good
Books,5.0,0,currently reading book excited book starting read book also excited book not sure good thing bad thing not know would feel
Books,5.0,0,two story intertwined one close reader wonder story character welldeveloped story well told main character torus interesting story bit
Books,1.0,0,difficult believe author extensive history could capable dr ehrman case author work well worth effort would recommend anyone interest evolution human relationship
Books,4.0,0,helpful studying postmodernism found writing style book interesting interesting story told different point view word told different perspective would recommend book anyone interested
Books,5.0,0,james patterson full emotion wit wonder ever really knew talking book full humor humor strong strong look forward reading patterson work recommend everyonei love series
Books,4.0,0,good book animal lover author good history information animal studied great story look forward next book seriesi enjoyed book good not one favorite would given
Books,5.0,0,could not put love way say think book keeper character believable story captivating must read u excited see book would turn
Books,5.0,0,first john norman book adapted make movie pretty sure not case john norman first book series penumbra vein penumbra not best book
Books,5.0,0,really enjoyed book character well developed plot well written read several time liked illustration wonderful well written book would recommend iti really enjoyed book love good mystery
Books,2.0,0,disappointed one not feel like reading story order found enjoyable also found beginning story interesting hard get well written kept interest throughout
Books,5.0,1,meyer tremendous future writer comparison cormac mccarthy tad premature given mccarthy overall body work nobel quality wonder going get around meyer well way establishing voice reckoned year come
Books,5.0,1,favorite series time character well developed almost seem like friend known long time first person narrative give life time early colonization carolina struggle life new world different experienced yet human spirit prevails
Books,4.0,1,slow burn heat book hard put gone girl give married couple something think might scare single getting married raise question one love really person want u
Books,5.0,1,like everything extraordinary writer published embarrassment rich astonishingly brilliant insightful thoughtprovoking cultural history wait hunger book fortunately tend fivecourse dinner dessert brandy cigar afterwards embarrassment literary historical feast not recommend mr schama book enough
Books,5.0,1,wow k bromberg done quin hawkes story fun deep sexy found thinking forced stop reading could not wait get work day read night quin strong confident also intuitive come knowing hawke need
Books,5.0,1,reader selfhelp book rarely come across one true everyday application read using technique daily mood changed dramatically better writes simple clear manner understandable comprehensive compelling depression anxiety immediately use technique find relief highly recommended
Books,5.0,1,bought book year back recently gave grandfather gift read loved gave friend ordered two copy friend took new copy bought gave gift buy third copy
Books,5.0,1,admit portion book confusing follow good containing interesting relative material many class reading assignment actually enjoy opening book reading learned quite lot hope class teach basic computer organization
Books,5.0,1,would recommend book anyone enjoys understands greek mythology author adept presenting material point view patroclus began wonder going pull ending since patroclus killed achilles ending totally work sensitive emotional really enjoyed book
Books,5.0,1,well agree many review publisher often repackages previously published book new title trick u not remember read read ine death series orhottesthot anyway enjoyed preordered next book love kindle
Books,5.0,1,issue wih product leather cover not resemble leather worked concerned since come china using dog skin case would extremely upset china not humane collecting skin take dog dog still alive
Books,5.0,0,good saga good story good story would recommend read book middle night great story well told character well developed great series young people
Books,2.0,0,somewhat liked book thought preachy taste not impressed liked story ending bit slow think ending not imagine expect book
Books,5.0,0,victor go way freemarketers turn table poor winner one money courage say no poor courageous attitude applied subject book
Books,5.0,0,work tantamount financial professional advice not faint heart read book get semester writing good not imagine student would read book excellent received free copy
Books,3.0,0,professor let u buy book movie not buying moviegreat story great story liked character great plot interesting character great plot interesting plot interesting plot interesting plot interesting
Books,5.0,0,l love time period love way able make feel like family love way speak way react close relationship not help see eye
Books,5.0,0,college student academic expert economics also teach student use computer book easy read cover clear book not format rest book page small text
Books,5.0,0,despus de haber ledo la poner su suentre la adolescencin del adreno suentre suentre si una poner suentre de suentre que no eso detruntar desarrollo de suentre que
Books,5.0,0,thought knew lot character book thought knew lot story also thought knew lot character thought knew lot character thought knew lot character
Books,5.0,0,thing book read lot book author one no exception writing beautiful story moving well written character well developed plot interesting book fast read
Books,3.0,0,although know nothing african history would agree important read book friend professor english interesting interest subject would like know also found interesting people family lived
Books,5.0,1,hiaasen strike south florida setting side splitting tale hapless detective andrew yancy need explain embarassing frozen arm freezer south florida detective former sheriff need prove innocence whfor ile navigating outrageous series mishap hiaasen could imagine wonderful beach read
Books,5.0,1,dick back fine form super agent jeremy fisk opening book fisk track two swedish terrorist entering u canada snowy blizzard daykeep reading mexican cartel get involved action page often stomach wolf move story tv great start finish
Books,2.0,1,really like clancy said often find self simply skip page without reading book god tell story slow proud country like book clancy slowest sad since one better plot opinion wasted rhetoric
Books,4.0,1,older woman long standing affair younger time husband affair beautiful young woman come picture smitten young man young woman expected marry older man story revolves around personality complication relationship resolution well done
Books,5.0,1,must read fan secret life bee saving ceecee honeycutt great story young girl come new orleans find new family full love not much writer not write eloquent review know like highly recommend book
Books,1.0,1,obviously case leigh not writing riding coatails husband name recognition sure would not published without david name not sophisticated writing polgara awful immature someone hundred year old act like spoiled year old
Books,4.0,1,neon rain recommended one reader glad followed advice james lee burke clearly recognizes physical environment culture particular region important character walking talking contributor plot look forward rest robicheaux series
Books,5.0,1,really beginning fall love series love mystery action wish relationship character want feel connection rachel ivy character not enough emotion love story character superficial
Books,4.0,1,dani omalley young girl strong symbol young woman look strong independent fight evil no fear defends underdog eventhough childhood short outlook life positive young woman think rough read novel
Books,4.0,1,not like retell whole story book already happpened review said book tense real kept reading hour involved felt country knew langauge genuine became upset downturn loved wish longer
Books,4.0,1,classmate plan high school reunion brings back bad memory chase oliver owner f dessert shop one boy ron not want see not improved age trying train cat walk harness find ron body chase prove friend not
Books,5.0,0,well written book make feel like middle battlei read book middle night great story well told character strong would recommend book anyone looking great read
Books,4.0,0,started reading angelica series thought would nice addition series read first two book moon crust moon crust found first two book better first two book also better
Books,5.0,0,thoroughly enjoyed reading book character well developed plot well written story welltold character welldrawn story interesting highly recommend book received copy book review loved book
Books,5.0,0,taken book could not put excited see movie also loved illustration great illustration story character huge fan james patterson look forward reading book
Books,3.0,0,interesting profile varied group people varying degree history author way painting picture typical american early th century book well researched good condition absolutely loved book excited read
Books,5.0,0,saw play library thought good read book series say enjoyed every one impressed writing style character think good story also think good
Books,5.0,0,really good book character well developed plot well written story told point view heroine author enjoyed book look forward next bookthis good book author strong woman love
Books,5.0,0,c lewis one favorite author always remember writingi read book middle night great story well told character strong would recommend everyonei loved book
Books,5.0,0,death thriller character well developed believable plot well plotted story well told character well developed plot well written character well developed plot well written plot well written plot well written
Books,5.0,0,good get exception minor quip story told point view heroine strong determined young woman strong story liked way author handled story
Books,5.0,1,eugene peterson usual terrific job analysis king david one best take aways chapter friendship spiritual disciple without jonathan friendship david life may turned quit differently reminded importance even divine intention creating people capacity friendship
Books,5.0,1,loved conn iggulden story telling since first publication got wonderful talent bringing intriguing perspective historical event character drawing reader personal adventure time war rose series first focus female protagonist not yet read author excellent writer
Books,5.0,1,think read hobbit three time enjoyed every page fourth time time read little detail missed grandson reading book school left needed hobbit tale downloaded amazon com kindle second reading
Books,1.0,1,way home detoured block library borrow book overpaid one worst book ever read first page good started downhill reached bottom ending started dig horrible not waste money would not give star
Books,4.0,1,regular reader john sandford not disappointed usual mix top crime cast funky good guy irreverent dialogue always found sandford book well written craftsman genre enthusiastically recommend read usual fan anyone new author
Books,2.0,1,another reviewer labeled book cute perfectly described book like author wrote awh moment strung together made book no irony tension question not know answer pleasant read certainly not put finger word predictable chick lit read
Books,3.0,1,received five book quickly problem book not seller five book smallest print ever seen book even reading glass difficult read ordered magnifier see help not imagine would use small print book
Books,5.0,1,second book series delightful first love young adult genre also love fairytale one definitely alley character fun story keep engaged drawing beginning chapter lovely not disappointed
Books,2.0,1,okay take topical issue not particularly novel book power change example dacher keltner john kotter robert cialdini already made many key point sure example fresher eg metoo trump also covered recent focused book delve deeper detail
Books,4.0,1,compelling story weave chinese folklore present day big plot surprise kind redundant due earlier book series well distinct similarity girl dragon tattoo still enjoyed reading though not favorite series definitely not bottom list
Books,3.0,0,really like iron breed series writing good lot historical information story interesting writing not great would recommend anyone like historical fictioni enjoyed book not know would recommend anyone
Books,5.0,0,book keep getting better character real ever dialogue funny story funny character real everthe book great huge fan james patterson enjoyed book looking forward
Books,5.0,0,got book last week story good lot historical information missed also lot information two side came agreement excited next bookthe author great job explaining german
Books,4.0,0,almost never read novel one admit read couple book author first one read author good read one reading received free copy
Books,5.0,0,think fr jim butcher right make book good first one read book fall enjoyed every page no issue historical background character enjoyed story line character
Books,5.0,0,read nearly every book written author not one not read huge fan toni morrison book no exception beautiful funny well written story two people together year
Books,3.0,0,first volume book first part series first one story including first first two found enjoyable story told two part first half woman lost
Books,5.0,0,never read book author read book first couple year lot fun great book read look yearsi read book niece husband great
Books,4.0,0,book give clear understanding force drive history art world interesting historical study art world intellectual culture time well researched many case enjoyable read recommend highly anyone interested history art history
Books,5.0,0,took long time come term growing need religious right read book written christian not religious person difficult read interested author going deal current
Books,2.0,1,ugh never worked hard finish book whole life base story great getting first book torture much could cut even got good stuff found skimming whole section dialogue picked back dear god woman need editor
Books,5.0,1,saw movie kid never knew book found amazon finished reading year old really enjoyed well written exciting not scary highly recommend short book adult great length child
Books,4.0,1,ferrigno perfect summer read action good dialogue center character read fast would like see val back another book two like hero extremely tough hold anyone yet still moral code still fall love
Books,5.0,1,barry shine men mar battle sex romp dave barry make laugh without ever becoming meanspirited ever married real guy dated one recognize type first page laugh loud barry depiction reading dave barry kindle downright addicting
Books,5.0,1,similar simplicity princess mar godswarlord john carter son engages search abducted thuvia remains prime suspect abduction usual strange meeting stranger neighborhood story little less frenentic godswarlord carthoris thuvia solid character perhaps top burrough book
Books,4.0,1,first time reader author judge book star way read mostly give star read book cover cover without picking another book good book hope continues go nd book series
Books,4.0,1,though hefty not discouraged size one wordy hook set not put strong descriptive language take u various locale show familarity world different place tough action tho occurs stage sharp eye educated commentary wicked wit help reader along enjoyable
Books,5.0,1,deeply moved reading play already familiar legend faust yet completely unprepared emotional impact play way marlowe chose represent faust regardless prior knowledge found willing satisfactory ending repentant faust observing fight man soul gripping beautiful play
Books,5.0,1,loved entire series last one read always favorite topical story dealing domestic abuse drug author created storyline keep invested outcome heroine dealing exhusband involved drug ring everything mother would keep son away life safe
Books,5.0,1,fan twilight host absolutely mind blowing sheer eloquence emotion almost made feel though part story absolutely wonderful second time reading probably favourite book far gloriously intense yet sentimental make smile cry laugh frown every time read definite must
Books,5.0,0,sciencefiction fantasy thriller fan would say book favorite lot heartwarming moment also touching moment whole book story bit slow time story not best
Books,5.0,0,highly recommend autobiography author good grasp tell story reader fiction not read book book great way start story book excellent received free copy book
Books,5.0,0,another great book make feel like middle battlei read book middle night great story well told character strong would recommend everyonei loved book love book
Books,4.0,0,never heard book great book beginner art writing book easy follow illustration interesting book not format book read book fast read book
Books,4.0,0,researched sourced painstaking attention detail character complex well developed plot welldeveloped character complex well developed plot welldeveloped enjoyable readthis one book read every family member
Books,4.0,0,book definitely impressed could not put read book series looking forward next one not wait see happens next reading next book series love book start
Books,1.0,0,read outloud find hell going first couple chapter repetitive stop get second half boring kept reading last half pointless afraid would finish
Books,1.0,0,not believe forced read book admit read get idea strength story depth character book great read would highly recommend booki really enjoyed book love good mystery good
Books,5.0,0,spite scary movie still fun ride not sure much enjoyed movie sure come book well written good conditioni absolutely loved book excited read also excited
Books,5.0,0,w bought gift pleased would recommend iti read book middle night great story well told character strong would recommend everyonei loved book love book
Books,1.0,1,work web griffin great read book numerous time trying market abridged version book sham not take book normally requiring cd condense cd without loosing story line poor decision publisher part producing amazon part selling
Books,5.0,1,absolutely adored novel amazing enticing sexual love gideon eva story definately better imo shade since compared however writer knowshow tell story not wait book relationship make sense five star stunning love story amazing sex life boot prefer shade read k lol
Books,3.0,1,ok hour long old time radio presentation not know would buy packaging misleading since alistair sim pictured cover thought would play role scrooge however orson well take role program really not much like alistair sim movie
Books,4.0,1,although not mental disease found book educational manic depression m cheney explains life openly applaud resilience honesty willingness share life hope continues road recovery glad found right medication find normalcy happiness thank sharing
Books,4.0,1,enjoyable look one america first family primarily deal patriarch still give plenty good information former resident st louis like many others ab story enjoyed book would recommend read influence well book date one
Books,5.0,1,start beginning series definitely start worthwhile trip characterization believable plot every time hand villain piece end one not want thoughtprovoking entertaining time terrific series
Books,5.0,1,impressed book main theme teenage boy coming grip sexuality unlike lot book genre deal much much brother wonder happened closeness lonely yo boy next door attempted suicide teen dating etc felt like author completely world created
Books,3.0,1,read eight book feel people part family think author wasted way much time detail filler book though hurrying part reader wanted not spoil others detailing thought still glad read read number released
Books,5.0,1,truly lovely book approach idea death natural part cycle life mother read experienced loss several family member child coming family diverse religious belief great way bringing discussion death without imposing someone else religious belief
Books,5.0,1,really not sure wanted get book not finally decied not get reading review later read star war magazine saw art knew get reading article
Books,5.0,0,admit point thought book bit predictable wanted read main character bit predictable subplot contrived plot ridiculous ending little disappointingthe author great job explaining german empire
Books,5.0,0,husband enjoy book read glad read look forward next book series enjoyed book good issue main character bit predictable
Books,5.0,0,bought daughter love also love photo description best book ever readthis great book well written entertainingi not imagine say book found emotional
Books,5.0,0,not remember got story find pretty good story lot fun character plot enjoyed little darker place still good story received free copy book
Books,5.0,0,leonard never disappoints another great book author good book would recommend read book middle night great story well told character well developed great series young people
Books,3.0,0,walker relationship welldeveloped enjoyed contrast two character writing pretty good lot detail writing dialogue interesting plot good enjoyed endingi really enjoyed book love good mystery
Books,5.0,0,really enjoyed book love way explains science help people make better decision read bought book quick read good book not good author also bit bit commentary
Books,3.0,0,somewhat interesting book not really give good idea read not best book worth trygreat readi enjoyed book little slow not know would rate book without lot
Books,5.0,0,book slightly confusing author good grasp use word read chapter get first two chapter worth fan science fiction enjoy book quick read
Books,5.0,0,best juvenile fiction series read character well developed believable plot well plotted story well told character well developed enjoyed book look forward next bookthis good book author good idea
Books,4.0,1,richard kahlan book following sword true series great continuation character story time thing repeated many way bit much explaining happened earlier book development world richard kahlan really interesting leave wanting
Books,5.0,1,single lady another outstanding novel dorothea benton frank read book enjoyed every one immensely writing portrays downtoearth realistic yet delightful character experience emotion way reader relate settling comfortable chair sofa begin reading frank book nearest thing heaven imagine
Books,5.0,1,love author description character treat people foible kindly always imagine knowing people maybe even related little quirk make understandable study people family affect social status within family outside family affect drive u
Books,5.0,1,story aging nicely read recently many many year reading teen charm undiminished gentle noble gory yucky spot displaying deep love area people even including sweet love story tale young veterinarian starting yorkshire england well worth read
Books,3.0,1,chose book recently traveled throughout west though found storyline interesting story seemed slow moving not drawn return story reading dragged not feel ever connected writer voice pleased know many character based actual people era
Books,3.0,1,book might useful someone digging issue residential heating cooling presentation format not presume reader much prior knowledge material dovetail nicely mediumlevel detail material consider pretty decent overview time read material covered made book redundant
Books,3.0,1,book series expecting blown away unfortunately found character really whiney especially hero even love scene not good scene book not good way wrap series disappointed gave star like author
Books,2.0,1,wierd story two completely independent plot line related protagonist know not look come together either plot come much resolution kind peter like kava two idea not make book lumped together alternating chapter waste time
Books,5.0,1,read book least ten year ago loved still enjoyed reading week year ago remember thinking not turned three part series next movie trilogy already awesome storyline still megapopular franchise hollywood waiting would pay see sure
Books,4.0,1,john grishan among favorite author book library loved time kill looking forward sycamore row v ery good read not measure however grisham fan wouold still buy enjoy not quite mmy expectation
Books,4.0,0,lover thing greg one best not fan old adage get think deserve book take old adage turn reality book great read anyone like read quick easy read
Books,2.0,0,not even remotely close quality good book premise story not compelling character not well developed plot contrived character constant danger killed not novel read young woman even young
Books,4.0,0,love author work continue read book must readi read book middle night great story well told character strong would recommend everyonei loved book read entire series
Books,5.0,0,great story good plot well told easy read keep reading goodi read book middle night great story well told character well developed book still one favorite book read
Books,5.0,0,american aware majority world population also living poverty must prepared fight country people survive no idea book would one popular book world found difficult
Books,3.0,0,little sad read last two book overall good readvery goodi read book middle night great story well told character well developed book still one favorite book read entire series
Books,5.0,0,not know better could not finish story start one two girl high school girl kidnapped sent secret prison camp girl kept cage three year one far cry two girl determined get
Books,5.0,0,wanted read book good read would recommend iti read book middle night great story well told character well developed great series young people read book
Books,3.0,0,found book interesting educational well good history era story told perspective woman early th century character well developed historical background woman interesting description relationship woman well researched
Books,5.0,0,taint wonderfully written character believable believable story told point view main character reader introduced large group people story told point view main character word story told
Books,3.0,1,since ive read grisham always manages bring courtroom drama life story white man leaf fortune black housekeeper cutting child grandchild perfect recipe lawsuit counter lawsuit book start slowly twist turn fascinating not like abrupt ending though
Books,5.0,1,think book special implication anyone work child recognising understanding difference introversion extroversion particular application classroom child may stimulated others desperate switch similarly parenting teaching child seek high level risk challenge book sure start lot conversation staff room
Books,5.0,1,loved first novel trudy nan boyce vivid narrative compelling character inside look life female detective sarah alt affectionately known salt downtown atlanta excellent aside history atlanta denizen black white well trip darker side strange beautiful city look forward reading next novel old bone
Books,5.0,1,not yet read book however tell great read practically get better better grew maine right canadian border live part year north carolina might something loving book well
Books,4.0,1,family dynamic theme burgess boy expectation lack controlled life brother sister son book leaf reader questioning phrase best could character well defined honestly portrayed book concludes hopeful outlook reader need prepared grow deeply involved people life
Books,1.0,1,brought book read long flight know type location trapped read anything could not read disorganized attempt story left plane grateful packed not one two book read tried like book title premise intrigued story awful
Books,4.0,1,yes liked book plan give grand daughter england term understood like jumper sweater wondered kid u would get not problem good learning tool wee instead pee read whole thing since bronwyn month old awhile read
Books,5.0,1,berlin wall gone world changed new player islamic terrorist legion le carre give u glimpse nonexistent country east germany spy agency bdr old file available publicly know lot bdr occasionally deserved reputation efficient ruthless agency kgb interesting read different le carre
Books,5.0,1,trail drive lead gavin mccord help brawling cowboy friend take longhorn missouri buyer money want gavin friend push west southwest santa fe treacherous drive earn money mile drive rated great cattle drive story
Books,5.0,1,read book thousand splendid sun gave insight others live different part world not seen movie read book seek see finished book many read book well written historical yet riveting
Books,5.0,0,hancock scientifichistorical approach mythology mythology well history art religious veneration book also solid clear introduction mythology mythology general book cover history creation world created evolution world
Books,3.0,0,suppose could say interesting intriguing read premise story interesting main character social worker great deal interest law enforcement world interested law enforcement community book fast read great amount detail
Books,3.0,0,tina fey talented amazing story tell story start one two girl kail attacked mysterious good monster girl kidnapped coma girl parent killed kail left suffer kail determined get
Books,3.0,0,first j jance novel story good one strong female lead strong male lead strong female lead strong female lead strong female lead strong female lead strong female lead
Books,5.0,0,one favorite book one least favorite book well written glad read would recommend anyone love reading reading againit good book fast read read
Books,4.0,0,another compelling read ken follett lot good history information would recommend book anyone interested history game sport game football great read age everyonethe author great job explaining create use
Books,3.0,0,many likened book academic work shame done read chapter book quick read not science fiction story instead history lesson people lived th century
Books,1.0,0,story paperback c john grisham first one short story friend girl named amy large family no friend family no one ever really seemed care amy smart girl
Books,4.0,0,good doctor give patient opportunity reexperience world horrible worst bad doctor take chance treat manner bad good doctor doctor good treating patient bad doctor bad treating patient
Books,5.0,1,mystery intrigue real life drama woven around child book magic murder engaged every step way experienced segregation eye young black woman lawyer small town smelled felt magic place intricately woven drama character came life thankyou deborah johnson book never forget
Books,4.0,1,gray man mark greany rollicking good time first book successful series court gentry former america agent work independent assassin guy one bad dude first book set improbable yell ye oh much fun get past action actio action
Books,1.0,1,know popular book not right tried reading book club started beginning time could not get skipped ahead page see would catch interest never glad saw movie book not
Books,4.0,1,first john grisham book ever read know little late party awesome not lawyer always interested life legal system no idea readable colorful book like could already bought another one not plan stopping time soon
Books,5.0,1,love book worth weight gold informative various foot may not know make sewing experience fun helpful quicker love try new thing love learning sewing something loved since learned high school many year ago still sewing machine embroidering always learning new thing something year
Books,4.0,1,read book part class writing essay advice apt basic good writer group nonwriters hand found amazing startling stuff would recommend read enough know complete sentence look like never seriously written want
Books,4.0,1,ok huge james patterson fan love recent novel agree no alex delaware story still enjoyed quite bit usually like good scary movie making one plot twist church involvement make terrified time definitely worth open minded read
Books,4.0,1,yearold son love sweet gentle story great character not cookiecutter child character little girl life apartment city mother initially reject teddy bear missing button store etc possible book realistic whimsical one
Books,4.0,1,significant book not literary style research exposed many many wrong decision got country horrible war many wrong decision made many supposedly brilliant individual thought member elite group thought somehow qualified make decision totally unqualified make
Books,4.0,0,delightful tale island distinct culture history make island one fascinating place world island great place visit not beautiful place also beautiful place read island fascinating read
Books,5.0,0,gary taubes take information not available public us agenda republican party book entertaining informative interesting see happening political process many people waiting next book come hope next
Books,5.0,0,read book year ago thought great book starting get tired detail writing style not great book think one disappointing book ever read quick read glad
Books,3.0,0,memoir young girl died freak accident left broken leg story told mother died freak accident left broken leg story told father died freak accident left broken leg
Books,5.0,0,best one yet story well written character well drawn story told calm solid clear voice book interesting well worth price would recommend itthis book excellent author always master creating suspense tension character
Books,5.0,0,read minn damned thought great book disappointed read chapter get first two huge disappointment big fan dan brown book love book well read several time
Books,5.0,0,happy find book read glad read look forward next book seriesi enjoyed book good issue main character bit predictable also not like
Books,5.0,0,book toy imagination character well developed believable writing good story liked story illustration great enjoyed book little slow going liked setting book lot twist turn
Books,4.0,0,great book understanding happens try take stand cause informative not sure not read book collection several year really enjoyed book love good mystery good twist
Books,5.0,0,long time ago woman named tania died freak accident local sheriff department no record incident police no idea occurred next day car accident brought light story tania death book read
Books,5.0,1,far favorite version beauty beast like family love one another instead usual not loving family frequently written also adore beauty horse passion book horse incredibly well written book highly recommend addition library fantasy tale
Books,3.0,1,never read dean koontz not finish saying lot author not read series though probably would not call pageturning not read koontz not start like want something know read might
Books,5.0,1,say enjoyed book humongous understatement story character setting prose held captive page thrilling page not author lose mastery watched event unfold also reading history book real people battle place sword sorcery fanatic feed addiction read would added star possible
Books,5.0,1,rare book life rave review always looking book tell story ordinary people living life people one believe people flaw also capable passion compassion reader belief people wish well ordinary life become extraordinary book paired home good different way
Books,5.0,1,janet evanovich delivered another great stephanie plum book even humorous wacky situation hard put laughoutlouduntiltearsrundownyourface book character somehow manages survive dead body bad hair dead body grandmother bomb healthy libido dead body search local favorite turned fugitive uncle mo even better first two series fun read
Books,5.0,1,read book club sounded great first got little overwhelmed size think hardback large found enjoyed way character real flaw human one considering not great turn century novel
Books,5.0,1,mr mike old friend first read enjoyed book year ago story chronicals life mountie sgt mike mr mike honestly chronicals life show sharing small thing make life joyful happy able able share book neice
Books,5.0,1,entertaining read enjoyed hearing adventure two main character life surprise read extreme illness robert louis stevenson endured without wife probably would not lived long story perspective took dark turn near end surprise
Books,2.0,1,struggled book highly rated kept reading thought would eventually figure special never despised drug thought teenager wasting life getting high grew still relying drug get life wish spent time reading light mystery
Books,5.0,1,outstanding work great compliment apollo lunar surface journal received today not put till scanned whole thing not wait give detailed read explains whole project possible answer naysayer scientific explanation success problem dealt
Books,5.0,0,great book love writing style book character historical background best book ever read great book hard put read book great read anyone looking quick easy read
Books,5.0,0,read three book read first three first one read first read think enjoyable book read fan james patterson series enjoyed reading one continue read series
Books,5.0,0,rowdy always beautiful character loved kindness way treated family liked used word make strong point everyone thankful loved ending loved character way felt loved way story went
Books,5.0,0,could not stop reading book character well developed plot well written story welltold character welldrawn story interesting highly recommend book also disappointed ending ending seemed rushed wanted
Books,5.0,0,tale unintentional treesharing island distinct history explored read book get read hard get worth enjoyed description island people people island
Books,5.0,0,must read anyone interested history u military great historical information highly recommended extremely enjoyable book people able take life without using gun book excellent author brilliant author highly recommend
Books,5.0,0,crais really showed skill skill investigator also show help people find way liked moon crust love book great story young woman going difficult time book fast read great ending
Books,3.0,0,book one best ever read love author way painting story also love illustration interesting illustration great would recommend book recommend everyonei love series not wait see
Books,1.0,0,bought book whim thought would nice addition library not big fan toni morrison book no exception perfect addition library recommend anyone like read sense humor
Books,3.0,1,learned little bit book spends far much time justifying science rather elucidating come quite defensive bit annoying interested lhc learned lot not wanted buy book struggling finish well read give meh
Books,2.0,1,expecting lotr audio book not audiobook read lord ring many time seen movie many time think might one worst version story irrating voice talking cheesie sound effect fan not read book may enjoy
